 INFO | 2022-07-27 18:33:56,258 | Common.java | 66 | Startup activites...
 INFO | 2022-07-27 18:34:36,486 | Common.java | 66 | XML file is saved and closed
 INFO | 2022-07-27 18:34:36,545 | Common.java | 66 | XML file is opened
 INFO | 2022-07-27 18:34:36,546 | Common.java | 66 | Test step is created
 INFO | 2022-07-27 18:34:36,556 | Common.java | 66 | XML file is saved and closed
 INFO | 2022-07-27 18:34:36,679 | Common.java | 66 | Parsing Locator: login Using Mail Link in launch Page#xpath=//android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:36,680 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:36,680 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:36,681 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:36,682 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:36,682 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:36,683 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:36,986 | Common.java | 66 | NoSuchElementException occured. Retrying..............
 INFO | 2022-07-27 18:34:37,994 | Common.java | 66 | Parsing Locator: login Using Mail Link in launch Page#xpath=//android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:37,994 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:37,995 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:37,995 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:37,996 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:37,996 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:37,997 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:38,965 | Common.java | 66 | NoSuchElementException occured. Retrying..............
 INFO | 2022-07-27 18:34:39,976 | Common.java | 66 | Parsing Locator: login Using Mail Link in launch Page#xpath=//android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:39,976 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:39,977 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:39,977 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:39,977 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:39,978 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:39,978 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:40,143 | Common.java | 66 | NoSuchElementException occured. Retrying..............
 INFO | 2022-07-27 18:34:41,155 | Common.java | 66 | Parsing Locator: login Using Mail Link in launch Page#xpath=//android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:41,155 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:41,156 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:41,156 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:41,156 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:41,157 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:41,157 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:41,512 | Common.java | 66 | NoSuchElementException occured. Retrying..............
 INFO | 2022-07-27 18:34:42,523 | Common.java | 66 | Parsing Locator: login Using Mail Link in launch Page#xpath=//android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:42,523 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:42,524 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:42,524 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:42,525 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:42,525 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:42,526 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:42,738 | Common.java | 66 | NoSuchElementException occured. Retrying..............
 INFO | 2022-07-27 18:34:43,753 | Common.java | 66 | Parsing Locator: login Using Mail Link in launch Page#xpath=//android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:43,753 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:43,754 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:43,754 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:43,754 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:43,755 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:43,755 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:43,943 | Common.java | 66 | NoSuchElementException occured. Retrying..............
 INFO | 2022-07-27 18:34:44,950 | Common.java | 66 | Parsing Locator: login Using Mail Link in launch Page#xpath=//android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:44,950 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:44,951 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:44,951 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:44,951 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:44,952 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:44,952 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:45,535 | Common.java | 66 | NoSuchElementException occured. Retrying..............
 INFO | 2022-07-27 18:34:46,544 | Common.java | 66 | Parsing Locator: login Using Mail Link in launch Page#xpath=//android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:46,544 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:46,545 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:46,545 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:46,545 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:46,545 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:46,545 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:46,721 | Common.java | 66 | NoSuchElementException occured. Retrying..............
 INFO | 2022-07-27 18:34:47,737 | Common.java | 66 | Parsing Locator: login Using Mail Link in launch Page#xpath=//android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:47,737 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:47,738 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:47,738 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:47,738 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:47,739 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:47,739 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:48,502 | Common.java | 66 | NoSuchElementException occured. Retrying..............
 INFO | 2022-07-27 18:34:49,518 | Common.java | 66 | Parsing Locator: login Using Mail Link in launch Page#xpath=//android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:49,518 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:49,519 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:49,519 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:49,519 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:49,519 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:49,520 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:50,080 | Common.java | 66 | NoSuchElementException occured. Retrying..............
 INFO | 2022-07-27 18:34:51,090 | Common.java | 66 | Parsing Locator: login Using Mail Link in launch Page#xpath=//android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:51,090 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:51,090 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:51,091 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:51,091 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:51,091 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:51,091 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:51,787 | Common.java | 66 | Parsing Locator: login Using Mail Link in launch Page#xpath=//android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:51,787 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:51,788 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:51,788 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:51,789 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:51,789 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:51,790 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:52,260 | Common.java | 66 | login Using Mail Link in launch Page is displayed
 INFO | 2022-07-27 18:34:52,266 | Common.java | 66 | XML file is opened
 INFO | 2022-07-27 18:34:52,266 | Common.java | 66 | Test step is created
 INFO | 2022-07-27 18:34:52,278 | Common.java | 66 | XML file is saved and closed
 INFO | 2022-07-27 18:34:52,345 | Common.java | 66 | XML file is opened
 INFO | 2022-07-27 18:34:52,346 | Common.java | 66 | Test step is created
 INFO | 2022-07-27 18:34:52,360 | Common.java | 66 | XML file is saved and closed
 INFO | 2022-07-27 18:34:52,423 | Common.java | 66 | Parsing Locator: login Using Mail Link in launch Page#xpath=//android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:52,424 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:52,424 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:52,426 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:52,427 | Common.java | 66 | Android - Locator Description : login Using Mail Link in launch Page
 INFO | 2022-07-27 18:34:52,427 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:52,428 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='OR Login with E-mail']
 INFO | 2022-07-27 18:34:52,754 | Common.java | 66 | Parsing Locator: MobileNumber text box launch Page#xpath=//android.widget.TextView[@text='Enter Mobile Number']
 INFO | 2022-07-27 18:34:52,755 | Common.java | 66 | Android - Locator Description : MobileNumber text box launch Page
 INFO | 2022-07-27 18:34:52,755 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:52,755 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='Enter Mobile Number']
 INFO | 2022-07-27 18:34:52,756 | Common.java | 66 | Android - Locator Description : MobileNumber text box launch Page
 INFO | 2022-07-27 18:34:52,756 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:52,756 | Common.java | 66 | Android - Locator: //android.widget.TextView[@text='Enter Mobile Number']
 INFO | 2022-07-27 18:34:53,236 | Common.java | 66 | Click on: MobileNumber text box launch Page
 INFO | 2022-07-27 18:34:53,240 | Common.java | 66 | XML file is opened
 INFO | 2022-07-27 18:34:53,241 | Common.java | 66 | Test step is created
 INFO | 2022-07-27 18:34:53,251 | Common.java | 66 | XML file is saved and closed
 INFO | 2022-07-27 18:34:53,364 | Common.java | 66 | XML file is opened
 INFO | 2022-07-27 18:34:53,366 | Common.java | 66 | Test step is created
 INFO | 2022-07-27 18:34:53,390 | Common.java | 66 | XML file is saved and closed
 INFO | 2022-07-27 18:34:54,001 | Common.java | 66 | Parsing Locator: login Using Mail Link in Mobile Login Page#xpath=//android.view.ViewGroup[@resource-id='loginWithEmail']
 INFO | 2022-07-27 18:34:54,002 | Common.java | 66 | Android - Locator Description : login Using Mail Link in Mobile Login Page
 INFO | 2022-07-27 18:34:54,002 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:54,002 | Common.java | 66 | Android - Locator: //android.view.ViewGroup[@resource-id='loginWithEmail']
 INFO | 2022-07-27 18:34:54,003 | Common.java | 66 | Android - Locator Description : login Using Mail Link in Mobile Login Page
 INFO | 2022-07-27 18:34:54,003 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:54,003 | Common.java | 66 | Android - Locator: //android.view.ViewGroup[@resource-id='loginWithEmail']
 INFO | 2022-07-27 18:34:55,003 | Common.java | 66 | Parsing Locator: login Using Mail Link in Mobile Login Page#xpath=//android.view.ViewGroup[@resource-id='loginWithEmail']
 INFO | 2022-07-27 18:34:55,004 | Common.java | 66 | Android - Locator Description : login Using Mail Link in Mobile Login Page
 INFO | 2022-07-27 18:34:55,004 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:55,004 | Common.java | 66 | Android - Locator: //android.view.ViewGroup[@resource-id='loginWithEmail']
 INFO | 2022-07-27 18:34:55,004 | Common.java | 66 | Android - Locator Description : login Using Mail Link in Mobile Login Page
 INFO | 2022-07-27 18:34:55,005 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:55,005 | Common.java | 66 | Android - Locator: //android.view.ViewGroup[@resource-id='loginWithEmail']
 INFO | 2022-07-27 18:34:55,758 | Common.java | 66 | Click on: login Using Mail Link in Mobile Login Page
 INFO | 2022-07-27 18:34:55,762 | Common.java | 66 | XML file is opened
 INFO | 2022-07-27 18:34:55,763 | Common.java | 66 | Test step is created
 INFO | 2022-07-27 18:34:55,773 | Common.java | 66 | XML file is saved and closed
 INFO | 2022-07-27 18:34:55,810 | Common.java | 66 | XML file is opened
 INFO | 2022-07-27 18:34:55,813 | Common.java | 66 | Test step is created
 INFO | 2022-07-27 18:34:55,827 | Common.java | 66 | XML file is saved and closed
 INFO | 2022-07-27 18:34:56,016 | Common.java | 66 | Parsing Locator: Email TextBox in Login page#xpath=//android.widget.EditText[@text='Enter Email Here']
 INFO | 2022-07-27 18:34:56,017 | Common.java | 66 | Android - Locator Description : Email TextBox in Login page
 INFO | 2022-07-27 18:34:56,017 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:56,017 | Common.java | 66 | Android - Locator: //android.widget.EditText[@text='Enter Email Here']
 INFO | 2022-07-27 18:34:56,017 | Common.java | 66 | Android - Locator Description : Email TextBox in Login page
 INFO | 2022-07-27 18:34:56,018 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:56,018 | Common.java | 66 | Android - Locator: //android.widget.EditText[@text='Enter Email Here']
 INFO | 2022-07-27 18:34:57,024 | Common.java | 66 | Parsing Locator: Email TextBox in Login page#xpath=//android.widget.EditText[@text='Enter Email Here']
 INFO | 2022-07-27 18:34:57,025 | Common.java | 66 | Android - Locator Description : Email TextBox in Login page
 INFO | 2022-07-27 18:34:57,025 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:57,025 | Common.java | 66 | Android - Locator: //android.widget.EditText[@text='Enter Email Here']
 INFO | 2022-07-27 18:34:57,025 | Common.java | 66 | Android - Locator Description : Email TextBox in Login page
 INFO | 2022-07-27 18:34:57,025 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:34:57,025 | Common.java | 66 | Android - Locator: //android.widget.EditText[@text='Enter Email Here']
 INFO | 2022-07-27 18:35:00,037 | Common.java | 66 | Type 'sathyanarayanan.r@indiumsoft.com' in: Email TextBox in Login page
 INFO | 2022-07-27 18:35:00,043 | Common.java | 66 | XML file is opened
 INFO | 2022-07-27 18:35:00,043 | Common.java | 66 | Test step is created
 INFO | 2022-07-27 18:35:00,055 | Common.java | 66 | XML file is saved and closed
 INFO | 2022-07-27 18:35:00,087 | Common.java | 66 | XML file is opened
 INFO | 2022-07-27 18:35:00,088 | Common.java | 66 | Test step is created
 INFO | 2022-07-27 18:35:00,097 | Common.java | 66 | XML file is saved and closed
 INFO | 2022-07-27 18:35:00,260 | Common.java | 66 | Parsing Locator: Password TextBox in Login page#xpath=//android.widget.EditText[@text='Enter Password here']
 INFO | 2022-07-27 18:35:00,261 | Common.java | 66 | Android - Locator Description : Password TextBox in Login page
 INFO | 2022-07-27 18:35:00,261 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:35:00,261 | Common.java | 66 | Android - Locator: //android.widget.EditText[@text='Enter Password here']
 INFO | 2022-07-27 18:35:00,262 | Common.java | 66 | Android - Locator Description : Password TextBox in Login page
 INFO | 2022-07-27 18:35:00,262 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:35:00,262 | Common.java | 66 | Android - Locator: //android.widget.EditText[@text='Enter Password here']
 INFO | 2022-07-27 18:35:03,048 | Common.java | 66 | Type 'Lupin@123' in: Password TextBox in Login page
 INFO | 2022-07-27 18:35:03,054 | Common.java | 66 | XML file is opened
 INFO | 2022-07-27 18:35:03,055 | Common.java | 66 | Test step is created
 INFO | 2022-07-27 18:35:03,068 | Common.java | 66 | XML file is saved and closed
 INFO | 2022-07-27 18:35:03,108 | Common.java | 66 | XML file is opened
 INFO | 2022-07-27 18:35:03,108 | Common.java | 66 | Test step is created
 INFO | 2022-07-27 18:35:03,120 | Common.java | 66 | XML file is saved and closed
 INFO | 2022-07-27 18:35:03,372 | Common.java | 66 | Parsing Locator: Login Button in login Page#xpath=//android.view.ViewGroup[contains(@resource-id,'verifyButton')]
 INFO | 2022-07-27 18:35:03,373 | Common.java | 66 | Android - Locator Description : Login Button in login Page
 INFO | 2022-07-27 18:35:03,373 | Common.java | 66 | Android - Identify Type: xpath
 INFO | 2022-07-27 18:35:03,374 | Common.java | 66 | Android - Locator: //android.view.ViewGroup[contains(@resource-id,'verifyButton')]
 INFO | 2022-07-27 18:35:03,374 | Common.java | 66 | Android - Locator Description : Login Button in login Page
